Family;Genus;species;bar_code;plot_code;X;Y;n_lvs;surete;status;bar_code_curr;taxon_code;DBH;Height;ID_arbre;ID_ram;Ht_sample;thickness;SPAD;toughness;dry_mass;traits_surf_area;ind_surf_area;sapwood_dens;moisture;bark_thick;twig_dens;twig_diam;twig_bark_thick;comment
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lauraceae;IND;sp. B6;P01860385;P018;99;71;3;4;OK;P01860475;268;13.4;14;3;2;5;185.5666656;52.63333257;1.520000021;0.369666666;;181.4;0.7626;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lauraceae;IND;sp. B7;P01860450;P018;47;85;3;4;OK;P01860234;269;33.9;23;5;5;23;294.3333333;31.86666679;1.536666671;0.240999997;;40.3;0.4867;;8;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lauraceae;IND;sp. B8;LV109408;LV1;176.7;6.3;3;4;OK;LV109408;270;14.96815287;17;1;2;13;285;56.46666718;3.206666629;0.782333334;66.66273499;;0.61263;0.555;4.35;0.638194064;17.8366;2.53165791;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lauraceae;IND;sp. B8;NH200669;NH20;25;346;3;4;OK;NH200669;270;11.1;20;1;1;16;221;59.26666768;1.796666662;0.734000007;;;0.7398;0.4112;0.5;0.737;13.37;1.9775;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lauraceae;IND;sp. B9;NL110190;NL11;131;12;3;4;OK;NL110190;282;25.7;26;3;2;15;255.8000031;72.16666667;2.153333306;0.765000006;;185;0.6007;0.9059;6;;12.0625;1.4005;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lauraceae;IND;IND;LV109065;LV1;102.5;20.2;0;1;MORT;LV109065;249;;;;;0;;;;;;;;;;0.587564974;11.8627;1.76815683;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lauraceae;IND;IND;LV109188;LV1;124.4;93.5;0;1;EXCLUDE;LV109188;249;37.57961783;25;;;0;;;;;;;;;11.45;;;;PAS DE TRAITS CERTAINEMENT SANS FLS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lauraceae;IND;IND;T10310;T1;32.5;35.5;0;0;MORT;T10310;249;;;;;;;;;;;;;;;;;;at 1.8m
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;calycina;NL110396;NL11;163;76;3;4;OK;NL110396;300;32.9;25;4;4;25;182.4333344;48.83333333;1.583333333;0.479333341;;144.7;0.6658;0.5796;8;0.629;14.305;2.913;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;calycina;P00610165;P006;32;224;3;4;OK;P00610165;300;14.6;18;2;3;17;292.0000051;62.03333282;2.650000016;1.063333352;;218.5;0.544;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;calycina;P00610379;P006;43;222;3;5;OK;P00610379;300;19.9;20;2;2;18;293.7666626;73.40000153;2.266666651;1.202999969;;270;0.554;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;gloriosa;P00610203;P006;25;214;3;5;OK;P00610203;301;11.6;17;2;1;12;249.8666636;67.06666565;2.030000011;0.832999984;;294.4;0.6079;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;guianensis;B422044;B4;4;4;3;4;OK;B422044;302;11.1;12;2;2;10;228.5666656;52.60000102;1.446666678;0.625666658;;304.5;0.49;0.8;9;0.498;8.09309;1.634;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;guianensis;LV109160;LV1;126;67.1;3;4;OK;LV109160;302;57.32484076;45;5;5;20;518.3333333;56.03333282;3.296666622;1.654000004;80.23243205;;0.46775;1.0195;8.7;0.695378452;14.3576;5.43090212;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;guianensis;P01860327;P018;15;26;3;5;OK;P01860080;302;42;25;5;4;25;374.9000041;52.23333359;2.456666708;0.52366666;;92.2;0.4622;;7;;;;DBH measured in 2008 - after BRIDGE mission
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;guianensis;T10366;T1;21;60;3;5;OK;T10366;302;19.1;26;2;2;25;243.3333333;34;1.169999997;0.380999992;80.09216563;;0.4366;0.7714;4;0.579570965;12.8873;2.72698608;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;LV109163;LV1;132.4;61.8;3;5;OK;LV109163;303;26.11464968;28;3;3;18;260;67.09999975;1.429999987;0.285999993;27.21633339;;;;3.4;0.668000681;10.8071;2.41265561;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;M17116570;M1711;74;36;3;4;OK;M17116570;303;18.8;16;2;2;15;181.4666646;46.09999975;1.083333353;0.120999999;;52.9;0.534;0.864;3;0.44;13.5945;1.971;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;NL110320;NL11;152;39;3;4;OK;NL110320;303;28.9;26;3;3;15;170.6999969;55.50000127;1.080000003;0.182000001;;81.2;0.694;0.7504;4;0.656;8.226;2.2215;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;P00610151;P006;10;140;3;5;OK;P00610151;303;12.3;17;1;1;15;217.2333323;49.0333341;1.263333321;0.226999998;;89.7;0.6533;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;P00610183;P006;27;177;3;5;OK;P00610183;303;10.5;15;2;3;15;154.899999;52.40000025;1.400000036;0.116666667;;57.4;0.5733;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;P00610199;P006;28;210;3;5;OK;P00610199;303;15;16;2;2;16;191.3000031;52.40000025;1.699999968;0.109333331;;36.3;0.6007;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;P00610460;P006;51;150;3;5;OK;P00610460;303;53.1578;30;5;5;25;342.1999919;73.83333333;1.446666678;0.281333332;;61.2;;;11;;;;DBH: ech
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;P00610533;P006;65;198;3;5;OK;P00610533;303;12.4;13;2;1;10;161.8666687;54.76666768;0.913333356;0.099666667;;58.5;;;1.5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;P00610683;P006;89;187;3;5;OK;P00610683;303;23.1;32;5;5;23;316.1999919;63.33333333;2.013333321;0.49666665;;105.4;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;P00610771;P006;94;174;3;5;OK;P00610771;303;39.7887;35;5;5;32;309.2333374;59.26666641;1.766666651;0.276666666;;61.1;;;6;;;;DBH: ech
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;multiflora;P01860452;P018;40;82;3;4;OK;P01860151;303;120;36;;;;162.200002;32.66666603;1.026666661;0.113000001;;42.1;0.6313;;22;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;oblongifolia;A110173;A11;39;27;3;5;OK;A110173;304;50;35;;;;218.6666667;55.69999949;1.169999997;0.110333336;;48.9;0.51;0.81;5;0.561505437;13.4347;0.52187215;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;oblongifolia;NL110111;NL11;115;81;3;4;OK;NL110111;304;73.5;45;5;3;35;284.0999959;32.63333321;1.309999983;0.13166667;;44.7;0.4545;1.1738;10;0.499;8.0925;2.497;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;oblongifolia;NL110424;NL11;178;37;3;4;OK;NL110424;304;31.3;23;4;3;20;134.2333323;27.1666673;1.183333317;0.099666664;;79.5;0.5154;0.7604;2;0.526;9.588;1.865;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Couratari;oblongifolia;NL110464;NL11;181;10;3;5;OK;NL110464;304;65.1;40;5;5;40;249.4333344;37.80000051;1.540000002;0.24833333;;79.1;0.4038;1.0518;6;0.492;13.7155;3.9565;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;apiculata;T10442;T1;1;78;3;5;OK;T10442;739;43;30;;;0;213.3333333;56.5333341;1.706666668;0.422666669;48.61116664;;0.66717;0.6699;6;0.692294086;12.5656;3.90426778;indices not recorded
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;chartaceifolia;NH200057;NH20;11;312;3;5;OK;NH200057;305;18.2;20;3;3;20;181.799998;67.53333282;1.379999995;0.455000013;;161.3;0.7096;0.6124;;0.754;13.2765;2.9785;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;chartaceifolia;NH200211;NH20;42;336;3;5;OK;NH200211;305;14.8;16;1;1;16;139.6666667;51.6666654;1.346666654;0.316333324;;159.7;0.7579;0.5053;2;0.69;8.275;2.4445;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;chartaceifolia;NH200325;NH20;68;355;3;4;OK;NH200325;305;34.3;20;2;1;12;196.899999;63;1.529999971;0.623000006;;223.2;0.6953;0.6414;2;0.749;17.083;1.23;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;chartaceifolia;NL110353;NL11;161;12;3;5;OK;NL110353;305;21.2;15;3;3;12;176;45.60000102;1.873333295;0.541666657;;218.2;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;chartaceifolia;T10070;T1;98.5;55;3;5;OK;T10070;305;15.4;19;3;3;16;160;54.69999949;1.193333348;0.188333338;31.64926783;;0.65298;0.6312;3;0.728697273;11.1577;2.60944427;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;congestiflora;P00610136;P006;17;163;1;5;OK;P00610136;306;16.6;15;1;1;15;272;70.40000153;2.420000076;3.288000107;;211.6;0.7743;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;congestiflora;P00610371;P006;49;205;3;5;OK;P00610371;306;17;15;1;1;8;269.6666616;71.59999847;2.393333356;2.154666702;;487.4;0.7628;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;congestiflora;P00610586;P006;63;226;3;5;OK;P00610586;306;24.5;19;2;2;13;318.4333293;77.73333486;2.786666632;2.483999968;;504.2;0.6876;;10;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;congestiflora;P01860377;P018;6;53;3;5;OK;P01860020;306;18.6;16;5;5;16;167;66.5;1.816666643;2.131000002;;671.7;0.682;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110008;A11;11;2;3;5;OK;A110008;307;10.8;10;2;2;10;174.899999;59.23333359;1.570000013;0.537333339;;189.7;0.66;0.61;2;0.597917676;11.51;0.94831233;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110079;A11;13;68;3;4;OK;A110079;307;38.7;28;3;4;20;219.100001;65.79999797;1.920000037;1.063666681;;266.5;0.73;0.54;6;0.680210114;11.4975;1.16502624;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110094;A11;7;98;3;3;OK;A110094;307;38.5;28;5;5;28;248.0333303;66.26666514;2.886666616;1.880333344;;399.5;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110108;A11;22;92;3;5;OK;A110108;307;20.1;22;3;4;22;245.1333313;56.66666667;2.210000038;0.780000011;;197;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110131;A11;35;72;3;5;OK;A110131;307;12.3;16;2;2;15;196.4666646;56.30000051;1.940000017;0.947666665;;300.2;;;1;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110142;A11;25;66;3;3;OK;A110142;307;18.6;21;3;4;21;250.7666626;61.10000102;2.056666652;1.183666666;;320.9;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110202;A11;56;10;3;5;OK;A110202;307;15.9;18;3;3;18;276.5333252;57.40000025;2.570000013;1.235000014;;252.8;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110212;A11;59;28;3;5;OK;A110212;307;23.9;19;4;4;19;254.7666677;57.63333257;2;1.036333303;;207.3;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110219;A11;48;31;3;4;OK;A110219;307;22.3;21;3;3;20;268.2333374;54.86666743;2.263333321;0.779666672;;169.3;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110228;A11;56;52;3;5;OK;A110228;307;24.8;22;4;4;22;236.1333313;59.83333333;2.136666616;0.874333322;;213.9;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110237;A11;49;64;3;4;OK;A110237;307;31.8;25;5;4;25;185.100001;57.8333346;1.346666694;1.104999979;;336.7;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110271;A11;62;82;3;3;OK;A110271;307;60;32;5;4;26;207.2333323;57.79999924;1.556666652;1.038333317;;309.1;0.66;0.58;10;0.625992239;13.005;1.00127529;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110276;A11;72;90;3;5;OK;A110276;307;10.5;15;2;2;9;173.4666646;54.39999898;1.713333289;0.731666684;;265.2;0.71;0.56;2;0.673202634;11.4865;1.60969814;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110314;A11;63;44;3;5;OK;A110314;307;20.2;20;3;2;20;217.4333344;64.30000051;2.150000016;0.818000019;;212.4;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110336;A11;79;20;3;5;OK;A110336;307;19.7;22;3;3;22;209.2333323;62.33333206;1.693333348;0.846333345;;218.7;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110347;A11;65;16;3;5;OK;A110347;307;44.1;24;4;4;24;238.2333374;55.80000051;1.889999986;0.715333323;;185.9;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110348;A11;63;11;3;3;OK;A110348;307;43.9;30;4;3;30;251.6666616;65.09999975;1.726666689;0.726666669;;197.5;;;7;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110374;A11;85;23;3;5;OK;A110374;307;26.9;23;4;3;20;219;52.20000076;1.659999967;0.766666651;;232.8;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;A110389;A11;93;36;3;5;OK;A110389;307;17.8;18;2;2;18;220.2333323;55.96666718;2.263333321;0.894666632;;229.5;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B419011;B4;11;95;3;5;OK;B419011;307;22.4;21;2;2;18;237.799998;70.96666718;2.080000003;1.96633331;;474.9;0.7;0.64;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B421044;B4;16;32;3;5;OK;B421044;307;12.9;14;2;2;14;228.5666656;59.76666641;2.300000032;1.154333353;;308.6;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B422003;B4;13;18;3;5;OK;B422003;307;70;30;5;5;30;251.3333384;63.29999924;2.049999952;1.217333317;;244.4;0.64;0.63;10;0.614;9.45071;3.962;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B422009;B4;11;8;3;5;OK;B422009;307;26.1;23;4;5;23;317.1333415;67.16666667;2.383333365;1.039666653;;204.5;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B428042;B4;39;66;3;5;OK;B428042;307;10.8;;3;1;6;181.100001;61.73333359;1.419999997;1.665666699;;475;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B429028;B4;30;44;3;5;OK;B429028;307;18;22;3;3;20;244;56.30000051;2.833333333;1.976666649;;537.2;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B429046;B4;35;49;3;5;OK;B429046;307;11.6;18;2;3;18;196.5666656;54.00000127;1.833333333;0.669666658;;213.2;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B430039;B4;29;21;3;5;OK;B430039;307;11.1;23;2;2;12;195.100001;54.76666641;1.773333311;0.61466668;;194.9;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B435073;B4;73;78;3;5;OK;B435073;307;14.3;;2;1;;199.7666677;44.36666616;1.350000024;0.223;;79.8;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B436001;B4;53;73;3;4;OK;B436001;307;38.8;;5;5;35;261.7666677;62.69999949;2.226666729;1.55399998;;342.9;0.68;0.56;8;0.635;11.1081;2.869;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B437067;B4;56;40;3;5;OK;B437067;307;12.6;17;1;2;15;184.7666677;57.73333359;1.900000016;0.484666665;;174.5;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B438018;B4;60;4;3;4;OK;B438018;307;52.5;29;5;5;29;257.7666677;65.23333232;1.563333352;0.903000017;;171.1;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B438044;B4;56;14;3;5;OK;B438044;307;12.1;15;2;2;15;209.5666656;42.5;1.889999986;0.656333327;;211.2;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B443002;B4;77;77;3;5;OK;B443002;307;19.3;18;2;2;15;196;58.69999949;1.983333309;0.726000021;;203.2;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B443014;B4;77;97;3;5;OK;B443014;307;23.1;17;3;2;12;184.4333344;57.19999949;1.23666664;0.899666667;;287.6;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B443045;B4;76;86;3;5;OK;B443045;307;16.1;18;1;1;16;218.1333313;64.86666616;1.890000025;1.25;;346.7;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B443046;B4;85;90;3;5;OK;B443046;307;13.7;17;3;3;17;190.6999969;46.09999975;1.939999978;0.838999987;;283.1;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B444066;B4;99;63;3;5;OK;B444066;307;13;17;2;1;17;238.799998;58.9666659;2.056666652;1.086999973;;305;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;B445058;B4;89;45;3;5;OK;B445058;307;17.8;16;3;3;15;198.1333313;59.96666718;1.663333337;0.830333332;;249;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;LV109493;LV1;189.2;99.9;3;5;OK;LV109493;307;20.38216561;17;3;3;17;330.3333333;51.33333333;3.613333305;1.133999993;94.15423457;;;;;0.672138623;13.2936;3.30891777;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116033;M1711;12;25;3;5;OK;M17116033;307;15.4;14;3;4;10;175.899999;52.9666659;1.633333325;0.675999999;;230.8;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116091;M1711;12;69;3;5;OK;M17116091;307;10.5;12;2;3;12;176.2333323;54.23333232;1.806666652;0.884333332;;331.5;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116120;M1711;8;96;3;5;OK;M17116120;307;17.7;17;2;2;17;194.7666677;58.83333333;1.426666657;0.76333334;;236.6;0.7376;0.5183;3;0.674;9.287;2.058;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116540;M1711;55;16;3;5;OK;M17116540;307;29.8;17;4;3;17;193.8666687;54.06666692;1.470000029;0.771666686;;271;0.6758;0.625;3;0.617;9.015;1.836;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116591;M1711;69;51;3;5;OK;M17116591;307;11.2;13;2;2;12;148.7666677;47.16666794;1.50000004;0.489333332;;254.2;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116607;M1711;51;58;3;5;OK;M17116607;307;13.5;14;1;1;14;182.100001;58.33333333;2.113333344;0.690666676;;253;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116618;M1711;62;74;3;5;OK;M17116618;307;18.2;17;1;2;17;196.799998;63.6666654;1.75333333;0.904666662;;282.2;0.7303;0.4516;2;0.73;12.864;2.6065;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116621;M1711;74;72;3;5;OK;M17116621;307;25.3;17;3;4;17;203.5333354;63.79999797;1.920000037;1.03366667;;310.6;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116634;M1711;63;89;3;5;OK;M17116634;307;16.7;13;3;3;13;192.3333333;54.63333257;1.836666703;0.568333338;;198.3;0.7136;0.5944;2;0.656;13.338;2.129;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116824;M1711;;;3;5;OK;M17116824;307;;;2;2;12;187;51.9666659;1.653333346;0.603333324;;222;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116922;M1711;91;80;3;5;OK;M17116922;307;23.2;20;4;2;11;161.2333323;58.76666641;1.196666678;0.272000005;;113;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17116925;M1711;100;89;3;5;OK;M17116925;307;16.2;15;1;1;10;198.899999;67.66666667;1.863333305;1.248666684;;367.8;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17118951;M1711;57;87;3;5;OK;M17118951;307;10.8;13;2;2;10;195.4333344;58.0333341;1.916666667;0.835333327;;269.7;0.687;0.5937;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;M17118966;M1711;91;97;3;5;OK;M17118966;307;11.5;12;;;;182.5666656;50.43333308;1.693333387;0.59133334;;219.5;0.6886;0.7115;3;;;;DI not recorded
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110016;NL11;109;22;3;5;OK;NL110016;307;15.1;23;3;3;20;177.6666667;50.33333333;1.593333324;0.890999993;;353.4;;;1;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110018;NL11;103;27;3;5;OK;NL110018;307;12.6;14;3;3;12;181.6666667;44.33333397;1.690000017;0.844999989;;324.2;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110060;NL11;110;100;3;5;OK;NL110060;307;53.4;26;4;4;26;290.1333415;47.56666565;1.800000032;0.828666667;;200.6;0.6954;0.6165;5;0.674;15.1255;2.9205;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110062;NL11;114;1;3;5;OK;NL110062;307;32.2;25;5;3;25;164.5333354;46.96666718;1.153333346;0.499666671;;186;;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110088;NL11;113;47;3;5;OK;NL110088;307;10.4;13;3;3;13;203.4666646;55.69999949;2.086666663;0.99333334;;325.9;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110110;NL11;110;80;3;5;OK;NL110110;307;42.1;28;3;4;28;232.5333354;52.5;1.799999992;0.444999993;;120.9;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110116;NL11;120;85;3;5;OK;NL110116;307;59.9;32;4;4;30;253.5666707;43.86666743;1.540000002;0.878666679;;231.3;0.6724;0.6706;9;0.565;9.3885;2.458;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110129;NL11;122;16;3;3;OK;NL110129;307;16.4;17;3;2;17;259.4333344;61.86666743;2.526666721;0.546000014;;149.1;0.7289;0.5985;;0.665;13.8115;3.0755;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110140;NL11;128;36;3;5;OK;NL110140;307;38.5;21;4;2;21;207.2333323;50.36666616;1.75666666;0.871666685;;240.2;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110152;NL11;126;53;3;5;OK;NL110152;307;13.8;22;2;1;2;177.6666667;61.49999873;1.823333343;1.566333334;;513.1;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110156;NL11;120;61;3;5;OK;NL110156;307;19.1;23;4;3;23;241.799998;72;1.943333348;0.912666678;;212;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lecythidaceae;Eschweilera;coriacea;NL110177;NL11;130;98;3;5;OK;NL110177;307;34.3;22;3;3;20;219;56.20000076;1.610000014;0.897000015;;245.2;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
